load,tot,bot,ov,mio,vibration,vib_level,bulging,threat
0.008833985,65.00499451,69.00499451,996.8152979,0.00014309,3144.878237,4,0,0
0.017353821,65.01927393,67.01927393,993.8161517,0.000335534,1306.768479,4,0,0
4.495809129,73.73031655,75.73031655,977.3736474,0.000434601,1314.510831,4,0,0
0.369338863,65.20066978,68.20066978,975.8957569,0.001586922,287.1319915,4,0,0
2.414477749,65.02627559,69.02627559,970.8642454,0.00293873,157.3204493,4,0,0
1.919397968,88.19594816,90.19594816,970.5032232,0.003707873,221.0618735,4,0,0
3.964139649,108.520929,112.520929,970.3317998,0.004430158,284.0582219,4,1,0
2.813606935,66.15642867,70.15642867,970.248595,0.005490634,87.12324086,4,0,0
0.055995226,80.90491105,82.90491105,969.0022325,0.005778777,119.7827935,4,0,0
2.51339035,68.08952525,70.08952525,968.6573849,0.007031154,70.07072817,4,0,0
3.560378261,69.37218119,72.37218119,968.5796865,0.007324805,70.76615643,4,0,0
3.445690865,111.424382,114.424382,967.8681979,0.007361582,178.9416568,4,1,0
2.050965384,72.31063387,75.31063387,966.5956559,0.008735607,64.49418009,4,0,0
0.020262183,79.83037741,81.83037741,966.3688533,0.010398412,65.00889393,4,0,0
0.602027151,94.3140348,97.3140348,966.3181882,0.011401811,83.30245803,4,0,0
1.215893745,97.33702213,101.3370221,963.4613109,0.011784965,86.87276031,4,1,0
1.470302835,99.98983491,103.9898349,962.5200838,0.011975234,90.20963729,4,1,0
1.866869661,74.45796264,76.45796264,961.9230312,0.012206297,48.48524698,3,0,0
4.800802493,73.70236731,77.70236731,960.8424808,0.012312815,48.40677428,3,0,0
6.46435031,101.3198434,103.3198434,960.6185984,0.013183426,82.66067971,4,1,0
2.883697158,67.38149061,70.38149061,960.3096189,0.013239631,37.30026455,3,0,0
1.447486017,99.43499775,101.4349977,960.2788537,0.013260682,79.20705367,4,1,0
5.566745966,95.83998113,97.83998113,960.1434311,0.01378687,70.8371849,4,0,0
1.085705851,77.24314875,80.24314875,959.7233111,0.013820787,46.7292812,3,0,0
1.291950475,107.95592,111.95592,959.5197841,0.015330671,82.16340548,4,1,0
0.824629927,104.399464,106.399464,959.4210632,0.0175888,65.82520912,4,1,0
0.134421717,120.9135483,123.9135483,958.9106084,0.017822849,87.6674786,4,0,0
2.141527831,105.2022365,108.2022365,958.8531141,0.017965604,66.07958304,4,1,0
0.498512021,101.0299078,103.0299078,958.5312917,0.018035709,60.21071207,4,0,0
0.219713067,89.37370372,91.37370372,958.3129057,0.018100578,47.07943047,3,0,0
3.142727992,80.60295424,84.60295424,958.0206631,0.01832078,38.85238188,3,0,0
3.782954642,85.15227797,87.15227797,957.9076849,0.021417852,36.17224324,3,0,0
5.680799475,88.67098366,90.67098366,957.597117,0.022482395,37.34431167,3,0,0
2.280505509,109.5841999,112.5841999,956.9524886,0.026114925,49.36807815,4,1,0
3.329957164,66.70841621,69.70841621,956.2943108,0.026485481,18.35973508,3,0,0
0.261372017,128.273571,130.273571,956.2312103,0.027746061,62.9838579,4,0,0
1.873880029,91.95230211,93.95230211,955.9939308,0.028415953,31.80187127,3,0,0
0.851693002,115.0072226,119.0072226,955.7751735,0.030915537,46.31971615,3,1,0
0.337977298,82.6447558,85.6447558,955.5989597,0.031696961,23.36806662,3,0,0
0.481377863,65.34644578,67.34644578,955.084988,0.03218549,14.3164226,3,0,0
0.676780462,78.62385314,82.62385314,955.0571213,0.032852647,20.70427648,3,0,0
2.548904007,69.97283538,73.97283538,955.0330826,0.03361421,16.12354048,3,0,0
2.19575019,102.3400366,104.3400366,954.7711223,0.034835294,32.10537912,3,1,0
5.433273703,84.83296115,87.83296115,953.668803,0.035993115,21.70726639,3,0,0
2.94438481,90.86505594,94.86505594,953.6110822,0.036498655,24.76595136,3,0,0
5.764783999,66.28725086,70.28725086,953.6083485,0.037126392,13.15993581,2,0,0
0.710820632,104.8408493,107.8408493,953.253806,0.037247718,31.84238636,3,1,0
2.957823206,102.0102352,106.0102352,953.0935313,0.038244486,29.6679267,3,1,0
4.554523064,66.62227657,70.62227657,952.840859,0.041398158,11.92778486,2,0,0
1.926458397,101.2788081,105.2788081,952.6957955,0.044021159,25.42399648,3,1,0
0.739402577,102.2958983,104.2958983,952.5430185,0.044586499,25.12103232,3,1,0
0.38442251,67.28678112,69.28678112,952.4466585,0.044642164,10.96463646,2,0,0
2.53721872,74.53839531,77.53839531,951.9204107,0.045537762,13.33289693,2,0,0
1.866098192,116.5865437,119.5865437,951.771867,0.046111639,31.76781302,3,1,0
2.350866511,86.88422399,88.88422399,951.7295821,0.048695982,16.66321953,3,0,0
2.431934269,65.00185941,69.00185941,951.5479633,0.050853826,9.268986683,2,0,0
1.838795569,115.3671582,118.3671582,951.4774372,0.051573654,27.82832203,3,1,0
4.301121928,85.09527091,87.09527091,951.4585468,0.052025061,14.97261071,3,0,0
1.343249643,65.11590879,67.11590879,951.207557,0.052726155,8.71387222,2,0,0
